Job,Action,Dataset,StartTime,EndTime
ec62b557-1693-4370-b5e0-f4bfcecc7810,read,94c7fcf1-5b04-4bfe-83ae-7a77b41273c6,1459728741000,145972903600
001d0c88-abed-4472-a137-bf664a92d44d,read,04b9d0e3-9340-4332-9e7a-151ea1d2f3cd,1459748758000,145974905800
257eb848-f7d3-4c21-9412-b28faede0b44,read,adde037e-1ec1-4547-8e05-cf042050e896,1459806895000,145980716600
ac7bc4ab-3232-4adf-8c9f-49a4d5fe69d9,read,181294d5-b644-4c9c-afec-6aa11cb9ba69,1459797479000,145979748700
975646ad-6be0-5aec-a803-4cd52601a84b,read,0bfb649d-67bd-4eb0-8d76-417173013791,1459771379000,145977139200
e46ed12f-bde2-4553-976e-739d8f02dc53,read,ae9038ab-a967-4a24-891a-c34dfb99dc3f,1459812401000,145981241400
d2aaf7ed-1c3f-5806-91b0-b6c87b95163a,read,f36cdf9c-8dd7-4904-90d3-d2ac995f4ff5,1459811178000,145981118000
5f2fca56-ce82-410d-9656-f2f084102620,read,a1758632-ab86-45b2-b593-1fba17b33e81,1459733162000,145973401800
ca0b81bd-361d-40a3-8c3e-eaea3654cab7,read,2f3c2170-64e9-4f94-9078-c82eff770b80,1459808217000,145980837900
a1d66b8c-4582-488e-9554-5c97cd2a22d1,read,af315ee5-0083-4bd1-a95b-06e07247ca6f,1459741462000,145974154100
8e0b386e-689b-42e4-acbe-6ee9f0f12dd6,read,5c4af377-d081-4f07-9825-e11645f8f142,1459800377000,145980079900
dbb80a31-aade-4d4b-9fa1-2d630af5051a,read,20e9a3ca-e371-43fc-b5d0-f2befeaa67bb,1459765194000,145976538800
12af5700-03fe-4d2b-a853-c0933e277177,read,b6a09f2b-103d-4d33-a032-2815e8a19d0e,1459746378000,145974654500
679b7385-4e93-492a-b7d0-50fda6df1fd9,read,ccf7dc4f-0310-4060-871d-a046f6423033,1459773264000,145977354100
fb71f09e-a4c8-4cf5-9522-1a30aa048665,read,5b02bdb5-25f5-4585-96bc-8abe6d4a01fd,1459751798000,145975207500
c0705196-32e7-44bf-a67c-4639e3b682b3,read,0702fc1a-763f-4c10-bbda-76addc36e5b7,1459735503000,145973648100
43b1eeda-c61d-4cda-9418-9a390d7dcc54,read,47d704c8-90b6-4dfa-bc50-a3535bb32996,1459756009000,145975663000
2f25b0ad-3e59-46c0-bd0d-d20c91c7514c,read,71755ca2-1c45-43c8-a3f6-c62a337b4e5d,1459794538000,145979455100
399a8da8-adb3-4e88-abc0-a0423def8328,read,a7195826-cbeb-44c2-8495-7de58abc7cad,1459766729000,145976673700
85a17ff4-04ab-4d03-8209-8f1c189c628f,read,91a13b12-42a6-4fa9-9b0a-2dca95ad3427,1459768393000,145976874500
57609403-d173-47a4-8f40-5d099eed5922,read,3eb07988-7c9c-4b0b-a850-8a343d2bd932,1459761821000,145976185700
7b778975-d349-48b8-9492-f4dbdc452d94,read,1ad5bf3b-0d9a-4a64-a3c6-0c261cdb9ae2,1459765700000,145976606100
f67a5876-3264-4e83-a796-09c55bdd05b4,read,6dea4bdb-2406-4ad4-a452-886cc4b17fda,1459792794000,145979285500
4d0d0d32-2ff4-5e01-91f8-2ac71bce6294,read,55ef70cb-61a3-492c-bd14-59cc7ae98a2a,1459731782000,145973187000
1cc44da5-49f2-4064-8577-92a2ded28c56,read,086ae9a3-5f3c-4e68-8607-16989097978d,1459781853000,145978187100
08ce19ec-e132-43ad-8af0-6b27f7cef130,read,1f1dc594-dc2e-4761-9f3e-3380721b5f3c,1459749456000,145974965900
71d315d0-8d76-5742-8862-b9d1ed9ac0e2,read,00955aae-895a-4541-9216-503237730cb5,1459754494000,145975522500
b62765d9-5a44-4366-8a4e-2912d6060c7d,read,a12cfb1b-6ef6-454b-98b9-2f40f8cbdbae,1459813567000,145981439500
ec62b557-1693-4370-b5e0-f4bfcecc7810,read,9707da31-32b9-44ac-9f75-017086dc34bd,1459728741000,145972903600
001d0c88-abed-4472-a137-bf664a92d44d,read,070bdb0d-6772-4eb5-bc0d-133730b6fe2e,1459748758000,145974920900
257eb848-f7d3-4c21-9412-b28faede0b44,read,aeaad5ec-b8ae-4422-97b8-c16a600cbddb,1459806895000,145980716600
ac7bc4ab-3232-4adf-8c9f-49a4d5fe69d9,read,1835e7f5-8ee5-42e0-960f-5c93e08f073f,1459797473000,145979748400
975646ad-6be0-5aec-a803-4cd52601a84b,read,111cbaa7-4005-4c93-a981-2ca2d0a2d58a,1459771379000,145977139200
e46ed12f-bde2-4553-976e-739d8f02dc53,read,d6805986-c5b2-4b82-b72e-c02b62a8f76a,1459812401000,145981241400
d2aaf7ed-1c3f-5806-91b0-b6c87b95163a,read,f40b8741-9cee-4ecd-bb10-3694dcf02dff,1459811178000,145981120200
5f2fca56-ce82-410d-9656-f2f084102620,read,a1773ec6-b39d-4d05-baea-31af7134f443,1459733162000,145973401800
ca0b81bd-361d-40a3-8c3e-eaea3654cab7,read,2f96672a-1cd8-458a-b77a-997a0ef610ad,1459807117000,145980720000
a1d66b8c-4582-488e-9554-5c97cd2a22d1,read,b093fe0d-b27a-4893-830c-062ffe191a50,1459741462000,145974172400
8e0b386e-689b-42e4-acbe-6ee9f0f12dd6,read,5cbad16d-a0b2-4921-b810-963c31384326,1459800377000,145980079900
dbb80a31-aade-4d4b-9fa1-2d630af5051a,read,2125585b-127a-4504-8914-602952ca9fff,1459765194000,145976538800
12af5700-03fe-4d2b-a853-c0933e277177,read,b6a48f74-39a8-4301-92d3-c1b6dca26d24,1459746369000,145974665200
679b7385-4e93-492a-b7d0-50fda6df1fd9,read,ce710160-16e4-46a3-9e66-58d455adb9a9,1459773252000,145977346500
fb71f09e-a4c8-4cf5-9522-1a30aa048665,read,5ba75f07-ea3b-4f5f-a473-09ca7ff0ceef,1459751135000,145975116200
c0705196-32e7-44bf-a67c-4639e3b682b3,read,0709e428-ad45-4774-a401-3ea4163c312f,1459735503000,145973648100
43b1eeda-c61d-4cda-9418-9a390d7dcc54,read,4933b2da-3269-4ad6-ab37-23a583bac37a,1459756009000,145975663000
2f25b0ad-3e59-46c0-bd0d-d20c91c7514c,read,722b288d-6c97-46a8-979f-1a7a4275b7f0,1459794103000,145979410800
399a8da8-adb3-4e88-abc0-a0423def8328,read,a75e86e6-4c60-4bdd-a205-cdf85b820fe2,1459766767000,145976678200
85a17ff4-04ab-4d03-8209-8f1c189c628f,read,92c30335-a60a-4bfc-8128-f203f5901e96,1459768393000,145976874500
57609403-d173-47a4-8f40-5d099eed5922,read,3ef47ffc-4158-4bd5-8463-03744c30b6e8,1459761821000,145976185700
7b778975-d349-48b8-9492-f4dbdc452d94,read,1b3db603-d368-4143-afd1-faa5dc403421,1459765700000,145976606100
f67a5876-3264-4e83-a796-09c55bdd05b4,read,71367276-0800-4916-8e68-15354d523758,1459792770000,145979283200
4d0d0d32-2ff4-5e01-91f8-2ac71bce6294,read,5dd6ce18-f2dd-4e36-a0c8-40f2cdbe8d59,1459731782000,145973187000
1cc44da5-49f2-4064-8577-92a2ded28c56,read,08789f8f-b204-4678-88ac-770afb9e53f8,1459781744000,145978181300
08ce19ec-e132-43ad-8af0-6b27f7cef130,read,1f9eb9a7-5b41-4892-84b2-d3fe4c138097,1459749456000,145974965900
71d315d0-8d76-5742-8862-b9d1ed9ac0e2,read,009615ed-d6a9-4d89-bd43-3c52cd3da8e2,1459754494000,145975522500
b62765d9-5a44-4366-8a4e-2912d6060c7d,read,a2055112-e02e-40ad-a8a6-0773cef0faa7,1459813567000,145981439500
ec62b557-1693-4370-b5e0-f4bfcecc7810,read,9896b547-a712-4d79-ba13-c7ee6ff55397,1459728741000,145972903600
001d0c88-abed-4472-a137-bf664a92d44d,read,0a44e349-0a29-493b-b771-213f675471bf,1459748758000,145974905800
257eb848-f7d3-4c21-9412-b28faede0b44,read,b0bb384e-c05e-423f-bc3c-7e9a88cd6351,1459806895000,145980716600
ac7bc4ab-3232-4adf-8c9f-49a4d5fe69d9,read,187c11d5-86b5-43bd-b43d-75e11e955dfd,1459797479000,145979748700
975646ad-6be0-5aec-a803-4cd52601a84b,read,2296f28e-1c49-423f-b82b-3453ac10d911,1459771336000,145977135000
e46ed12f-bde2-4553-976e-739d8f02dc53,read,e4b5000a-693b-48b7-b3c5-80944793510a,1459812401000,145981241400
d2aaf7ed-1c3f-5806-91b0-b6c87b95163a,read,f53d2ca9-f3ce-4b6e-a736-4d71db975acf,1459811189000,145981120100
5f2fca56-ce82-410d-9656-f2f084102620,read,a1e7dc53-0bbe-45d3-9e17-ffdf7f96c1bc,1459733162000,145973401800
ca0b81bd-361d-40a3-8c3e-eaea3654cab7,read,30a1d8ef-e73a-4ae2-a2a7-232d058c5d3e,1459807207000,145980733700
a1d66b8c-4582-488e-9554-5c97cd2a22d1,read,b2737f5c-6289-432f-ae06-41da8b4065c1,1459741462000,145974172400
8e0b386e-689b-42e4-acbe-6ee9f0f12dd6,read,5d49dbf2-91d7-434b-a5eb-2da111cae2b2,1459800367000,145980065300
dbb80a31-aade-4d4b-9fa1-2d630af5051a,read,214b10cb-6f01-46cf-9bd9-da7d8a8571cd,1459765194000,145976538800
12af5700-03fe-4d2b-a853-c0933e277177,read,b6da9ead-9808-43cb-9faa-ee0f0b43bf9e,1459746378000,145974654500
679b7385-4e93-492a-b7d0-50fda6df1fd9,read,d0a43a9a-e2c2-4495-bdca-3d517cd781e1,1459773306000,145977355300
fb71f09e-a4c8-4cf5-9522-1a30aa048665,read,5c24feb8-f73b-46e3-a9c0-bddf37ddccf4,1459751069000,145975107300
c0705196-32e7-44bf-a67c-4639e3b682b3,read,071277be-1bb6-49c1-9543-8552b849fe08,1459735503000,145973648100
43b1eeda-c61d-4cda-9418-9a390d7dcc54,read,4a1f7981-4f3d-40c1-89c1-18f2f62d7266,1459755937000,145975594200
2f25b0ad-3e59-46c0-bd0d-d20c91c7514c,read,73bb525e-e853-4a7b-bc63-d737304a31fa,1459795115000,145979511700
399a8da8-adb3-4e88-abc0-a0423def8328,read,a7c5e6a6-5fae-4dc8-96b1-d27bcf31148e,1459766822000,145976683900
85a17ff4-04ab-4d03-8209-8f1c189c628f,read,94acdf2f-8949-4ba9-999e-f5a02c72f550,1459768393000,145976874500
57609403-d173-47a4-8f40-5d099eed5922,read,3f1a223b-33c4-4b56-8204-0c88b9cb2278,1459761821000,145976185700
7b778975-d349-48b8-9492-f4dbdc452d94,read,1b8694f8-febe-46a3-bf8e-309707d9744b,1459765700000,145976606100
f67a5876-3264-4e83-a796-09c55bdd05b4,read,9afcff30-2393-4df9-b8cf-9da1f454cae5,1459792772000,145979285000
4d0d0d32-2ff4-5e01-91f8-2ac71bce6294,read,5eddd0f7-bd90-4d05-bca2-96359d05cd23,1459731782000,145973187000
1cc44da5-49f2-4064-8577-92a2ded28c56,read,0890d305-5a1a-4c71-b300-22d5d9a3dff9,1459781753000,145978175400
08ce19ec-e132-43ad-8af0-6b27f7cef130,read,1fe637ca-a95b-4a42-8707-5fb38dfd6441,1459749456000,145974965900
71d315d0-8d76-5742-8862-b9d1ed9ac0e2,read,00a1b44f-6583-4c73-b801-98f156e07413,1459754494000,145975522500
b62765d9-5a44-4366-8a4e-2912d6060c7d,read,a20872ff-456c-4b64-a1c4-7815a0d20c24,1459813567000,145981439500
ec62b557-1693-4370-b5e0-f4bfcecc7810,read,99366915-df18-40fe-aa22-431c99a02f34,1459728741000,145972903600
001d0c88-abed-4472-a137-bf664a92d44d,read,0aaedb1c-fca5-41ef-9049-45470dc89ddf,1459748758000,145974905800
257eb848-f7d3-4c21-9412-b28faede0b44,read,b333635f-7b66-4864-b82c-141afa90680e,1459806895000,145980716600
ac7bc4ab-3232-4adf-8c9f-49a4d5fe69d9,read,1cbb5897-db49-49cc-9620-9d1075c4f876,1459797476000,145979751200
975646ad-6be0-5aec-a803-4cd52601a84b,read,24635164-3427-48d5-91f2-0f2a6829cd92,1459771322000,145977132300
e46ed12f-bde2-4553-976e-739d8f02dc53,read,e53116cb-f35f-42e7-b35f-f5c7f13c2917,1459812401000,145981241400
d2aaf7ed-1c3f-5806-91b0-b6c87b95163a,read,f9d1dbf6-50e1-469c-9e15-e0ab46220a3d,1459811178000,145981118000
5f2fca56-ce82-410d-9656-f2f084102620,read,a3065ab6-39ef-45d7-ad80-1592fff5d840,1459733162000,145973401800
ca0b81bd-361d-40a3-8c3e-eaea3654cab7,read,30d46a5e-a6cf-47d4-99b1-f80fdf4e63e2,1459807155000,145980725900
a1d66b8c-4582-488e-9554-5c97cd2a22d1,read,b6e77f64-6a6d-45fe-9ca0-4bd788134c58,1459741461000,145974156600
8e0b386e-689b-42e4-acbe-6ee9f0f12dd6,read,5dbe9f72-90d6-4edd-8792-281573f290a1,1459800367000,145980065300
dbb80a31-aade-4d4b-9fa1-2d630af5051a,read,21e7289c-fe46-4620-ae40-ebb0d69ce84e,1459765194000,145976538800
12af5700-03fe-4d2b-a853-c0933e277177,read,b7359acb-a435-4f6d-ad39-5de85d7bf219,1459746378000,145974654500
679b7385-4e93-492a-b7d0-50fda6df1fd9,read,d11ea27d-6a10-4291-ae6c-f22d7da368ef,1459773316000,145977356200
fb71f09e-a4c8-4cf5-9522-1a30aa048665,read,5c871425-f2da-47e8-84f5-92811d947c7a,1459751898000,145975425700
c0705196-32e7-44bf-a67c-4639e3b682b3,read,07128c48-5f80-4516-b61b-37d9f16783ec,1459735503000,145973648100
43b1eeda-c61d-4cda-9418-9a390d7dcc54,read,4b429528-8c69-4484-8599-8cccb14568e8,1459756009000,145975663000
2f25b0ad-3e59-46c0-bd0d-d20c91c7514c,read,73d39bcd-f8bf-4e55-a893-c1f8ed31854d,1459793118000,145979313500
399a8da8-adb3-4e88-abc0-a0423def8328,read,a8077569-911f-4bd4-958d-78539e65506a,1459766771000,145976678600
85a17ff4-04ab-4d03-8209-8f1c189c628f,read,94c7fcf1-5b04-4bfe-83ae-7a77b41273c6,1459768393000,145976874500
57609403-d173-47a4-8f40-5d099eed5922,read,3fef0343-88af-49cf-a263-961878e8c2ba,1459761821000,145976185700
7b778975-d349-48b8-9492-f4dbdc452d94,read,1ba7e361-4e16-4fc7-9203-79525004e2cc,1459765700000,145976606100
f67a5876-3264-4e83-a796-09c55bdd05b4,read,a077f21d-976e-415c-95e3-fcbf88d0175e,1459792772000,145979278200
4d0d0d32-2ff4-5e01-91f8-2ac71bce6294,read,5fd7e829-dbde-45de-8c4c-4d91696dc746,1459731782000,145973187000
1cc44da5-49f2-4064-8577-92a2ded28c56,read,08d81300-ceea-4548-a82a-6bbd202c7d68,1459781786000,145978178700
08ce19ec-e132-43ad-8af0-6b27f7cef130,read,20366f61-b882-4581-a3a0-c953069f3bb4,1459749456000,145974965900
71d315d0-8d76-5742-8862-b9d1ed9ac0e2,read,00a737b2-ea8b-4ad0-81f2-67d4c830e859,1459754494000,145975522500
b62765d9-5a44-4366-8a4e-2912d6060c7d,read,a4930829-ea52-48eb-b641-ca70f4c334a4,1459813567000,145981439500
ec62b557-1693-4370-b5e0-f4bfcecc7810,read,99dff494-ea42-4b85-9633-dd7f05b07d3b,1459728741000,145972903600
001d0c88-abed-4472-a137-bf664a92d44d,read,0aeb4952-fc84-4442-bd38-912d11c012d1,1459748758000,145974905800
257eb848-f7d3-4c21-9412-b28faede0b44,read,b45a9448-224f-4dcf-af6c-24effd8e721f,1459806895000,145980716600
ac7bc4ab-3232-4adf-8c9f-49a4d5fe69d9,read,1d40fa8d-9bf3-455f-b609-578ef064169f,1459797473000,145979748400
975646ad-6be0-5aec-a803-4cd52601a84b,read,299358be-3704-4a74-9e9c-c8fbb1b51aff,1459771379000,145977139200
e46ed12f-bde2-4553-976e-739d8f02dc53,read,e53797bb-7be1-4653-9750-dbd36fba3b71,1459812401000,145981241400
d2aaf7ed-1c3f-5806-91b0-b6c87b95163a,read,fc31ed87-236e-4bfe-bd7e-780023559b91,1459811178000,145981120200
5f2fca56-ce82-410d-9656-f2f084102620,read,a33f7198-3636-4262-8744-7f8984a7bcc3,1459733162000,145973401800
ca0b81bd-361d-40a3-8c3e-eaea3654cab7,read,31843408-1127-4da6-9962-0d5e3dc1e202,1459807372000,145980737200
a1d66b8c-4582-488e-9554-5c97cd2a22d1,read,b82c83a4-718c-4630-9e4e-af34b6dd4f85,1459741462000,145974146700
8e0b386e-689b-42e4-acbe-6ee9f0f12dd6,read,5dcfb8c3-d1a2-4ae0-8a3f-82e79ccc8a9c,1459800367000,145980065300
dbb80a31-aade-4d4b-9fa1-2d630af5051a,read,2213d69d-7d71-448a-bc23-eeb76d601b0f,1459765194000,145976538800
12af5700-03fe-4d2b-a853-c0933e277177,read,b993bdaf-013d-45ac-8c9c-550d0e03a5d8,1459746378000,145974654500
679b7385-4e93-492a-b7d0-50fda6df1fd9,read,d1950880-a4fb-496b-b52d-9da1d11b6526,1459773355000,145977339200
fb71f09e-a4c8-4cf5-9522-1a30aa048665,read,5d0dbdde-6f8f-4dd3-a84b-b07877943977,1459753639000,145975507600
c0705196-32e7-44bf-a67c-4639e3b682b3,read,0721f36a-5aac-481e-a6da-6f6775932501,1459735503000,145973648100
43b1eeda-c61d-4cda-9418-9a390d7dcc54,read,4d39f5d9-d5d5-429e-b7ea-0aa8aade3ecc,1459755605000,145975622300
2f25b0ad-3e59-46c0-bd0d-d20c91c7514c,read,744f3539-501a-47c6-993a-c27df38c26e1,1459794012000,145979401900
399a8da8-adb3-4e88-abc0-a0423def8328,read,aa29afb8-8c62-4da1-934a-86cc556259fc,1459766718000,145976671800
85a17ff4-04ab-4d03-8209-8f1c189c628f,read,9707da31-32b9-44ac-9f75-017086dc34bd,1459768393000,145976874500
57609403-d173-47a4-8f40-5d099eed5922,read,4021087e-72ae-4961-b970-dd80eb1726d7,1459761821000,145976185700
7b778975-d349-48b8-9492-f4dbdc452d94,read,1c2d4692-dc9a-4256-8e8d-4e34c09cffae,1459765700000,145976606100
f67a5876-3264-4e83-a796-09c55bdd05b4,read,a20fd683-7f13-42c6-b430-12606129da92,1459792769000,145979286800
4d0d0d32-2ff4-5e01-91f8-2ac71bce6294,read,5ff02457-e635-46a4-af11-375ca33f187c,1459731782000,145973187000
1cc44da5-49f2-4064-8577-92a2ded28c56,read,090f7745-d195-4774-8c0b-9536be947d38,1459781853000,145978188100
08ce19ec-e132-43ad-8af0-6b27f7cef130,read,20a733f9-29c4-482a-8c1b-3dd4a64a5881,1459749456000,145974965900
71d315d0-8d76-5742-8862-b9d1ed9ac0e2,read,00a7b749-7dce-4c3e-9fdc-e5850edf3b68,1459754494000,145975522500
b62765d9-5a44-4366-8a4e-2912d6060c7d,read,a4fe2398-e1f6-4cb5-ae05-355c7c7cd8a9,1459813567000,145981439500
ec62b557-1693-4370-b5e0-f4bfcecc7810,read,9b2ec1cd-b202-414c-becc-666f0742a682,1459728741000,145972903600
001d0c88-abed-4472-a137-bf664a92d44d,read,0aebc39e-dc1c-49f7-8922-5dc9e1a0fe4f,1459748758000,145974905800
257eb848-f7d3-4c21-9412-b28faede0b44,read,b48f7bfa-cafc-4c5c-be17-c16b26919144,1459806895000,145980716600
ac7bc4ab-3232-4adf-8c9f-49a4d5fe69d9,read,1e1c57d8-654f-4ab0-b222-88355f0c8803,1459797476000,145979751200
975646ad-6be0-5aec-a803-4cd52601a84b,read,3e9a15f3-923b-40d3-833e-c0f8d968d5cc,1459771379000,145977139200
e46ed12f-bde2-4553-976e-739d8f02dc53,read,e94c2437-9666-451d-b294-558c21896e2f,1459812401000,145981241400
d2aaf7ed-1c3f-5806-91b0-b6c87b95163a,write,0f0e6f44-0f55-4bbf-870f-3460c2ce7cc6,1459811987000,145981264400
5f2fca56-ce82-410d-9656-f2f084102620,read,a543ad99-505b-46d2-b3b9-850b69b9e991,1459733162000,145973401800
ca0b81bd-361d-40a3-8c3e-eaea3654cab7,read,3189b206-4ef9-462e-a1ba-377a62d2a05d,1459809056000,145980922000
a1d66b8c-4582-488e-9554-5c97cd2a22d1,read,b8bd12ad-a47b-4317-8e55-8f00175f6665,1459741462000,145974172400
8e0b386e-689b-42e4-acbe-6ee9f0f12dd6,read,5dea25d6-e36c-4da2-affc-c7ca66fef2dc,1459800377000,145980079900
dbb80a31-aade-4d4b-9fa1-2d630af5051a,read,23eb201d-a4c6-49db-aa17-9e312f7a5532,1459765194000,145976538800
12af5700-03fe-4d2b-a853-c0933e277177,read,baab309d-acf7-48a9-90c6-1190787a4b9a,1459746378000,145974654500
679b7385-4e93-492a-b7d0-50fda6df1fd9,read,d1cce161-7f62-4858-a9f9-0092eb93d2ff,1459773496000,145977361500
fb71f09e-a4c8-4cf5-9522-1a30aa048665,read,5d55bd5e-84ad-4691-a9f1-5e02ac66a61e,1459755764000,145975696600
c0705196-32e7-44bf-a67c-4639e3b682b3,read,0723c48e-f991-4363-81a7-dc74ff2aae65,1459735503000,145973648100
43b1eeda-c61d-4cda-9418-9a390d7dcc54,read,502ed59c-6581-42d5-8fb0-fe7f74d8aa67,1459756009000,145975663000
2f25b0ad-3e59-46c0-bd0d-d20c91c7514c,read,74c376a5-581c-4c11-9d54-15d4a4bf9916,1459793123000,145979312800
399a8da8-adb3-4e88-abc0-a0423def8328,read,aa6e50f5-05ef-4f56-ba91-b66f79ae0186,1459766780000,145976679200
85a17ff4-04ab-4d03-8209-8f1c189c628f,read,97d6f789-d03d-4399-9d74-8f680f32e7dd,1459768393000,145976863600
57609403-d173-47a4-8f40-5d099eed5922,read,41607d35-dc83-45fe-8825-3ec8bb572aef,1459761821000,145976185700
7b778975-d349-48b8-9492-f4dbdc452d94,read,1cef6949-8763-4404-a828-5e351dc5b301,1459765700000,145976606100
f67a5876-3264-4e83-a796-09c55bdd05b4,read,a5ad8fc7-8b00-4a38-a39b-e42d6a5bd701,1459792772000,145979289600
4d0d0d32-2ff4-5e01-91f8-2ac71bce6294,read,6160f696-53fd-4f02-92ff-00a5fbdc6d82,1459731782000,145973187000
1cc44da5-49f2-4064-8577-92a2ded28c56,read,09819926-32b4-4f1b-a544-34c78c26309f,1459781746000,145978174700
08ce19ec-e132-43ad-8af0-6b27f7cef130,read,2125585b-127a-4504-8914-602952ca9fff,1459749456000,145974965900
71d315d0-8d76-5742-8862-b9d1ed9ac0e2,read,00b5bb13-8b50-4995-9395-495cc3faaff7,1459754494000,145975522500
b62765d9-5a44-4366-8a4e-2912d6060c7d,read,a525088b-517e-47c8-91a6-38d382c089a5,1459813567000,145981439500
ec62b557-1693-4370-b5e0-f4bfcecc7810,read,9bea287b-f074-4eec-b906-7c6b599897cc,1459728944000,145972895200
001d0c88-abed-4472-a137-bf664a92d44d,read,0b192de4-6858-4fb2-b2db-a0900ba8931f,1459748758000,145974905800
257eb848-f7d3-4c21-9412-b28faede0b44,read,b4b4855f-fd3f-4f6f-841d-c9c47ffaea84,1459806895000,145980716600
ac7bc4ab-3232-4adf-8c9f-49a4d5fe69d9,read,1ed680f3-517c-49aa-a728-a9810a3a48ae,1459797476000,145979751200
975646ad-6be0-5aec-a803-4cd52601a84b,read,409af252-8f0e-4ee9-ae95-dfd00384d224,1459771309000,145977131500
e46ed12f-bde2-4553-976e-739d8f02dc53,read,ea64a3ec-e011-403f-b4a7-1e50da605ba3,1459812401000,145981241400
d2aba802-e348-49ca-a880-094711043ed3,read,439c9879-3e0c-4684-a620-e5de656ada25,1459729302000,145972930500
5f2fca56-ce82-410d-9656-f2f084102620,read,a5c3d40e-086d-488e-910b-4980715649c7,1459733162000,145973401800
ca0b81bd-361d-40a3-8c3e-eaea3654cab7,read,31ec6dcf-6069-488c-a749-9aae8027eae9,1459809134000,145980939900
a1d66b8c-4582-488e-9554-5c97cd2a22d1,read,ba68a1e0-4ad9-4cd8-9703-4acee194c6c2,1459741462000,145974146200
8e0b386e-689b-42e4-acbe-6ee9f0f12dd6,read,5e0a7d76-a675-45d9-b545-08b74a80ac02,1459800367000,145980065300
dbb80a31-aade-4d4b-9fa1-2d630af5051a,read,246302e0-48f0-480b-b5da-340ca424c91c,1459765194000,145976538800
12af5700-03fe-4d2b-a853-c0933e277177,read,bc7681a8-b604-4efc-9c1a-888ae43643c1,1459746378000,145974654500
679b7385-4e93-492a-b7d0-50fda6df1fd9,read,d1f003e1-3e9a-4366-b8f0-5f15c93663c9,1459773282000,145977363800
fb71f09e-a4c8-4cf5-9522-1a30aa048665,read,5d77f242-bbc0-4ad9-85c9-5051bbf6e77a,1459751084000,145975128500
c0705196-32e7-44bf-a67c-4639e3b682b3,read,072ad5b3-27b8-4e52-8dd8-a6d7bd3ab9bb,1459735503000,145973648100
43b1eeda-c61d-4cda-9418-9a390d7dcc54,read,518727e8-4ce8-4df8-b5ae-93407009d6d4,1459755605000,145975579600
2f25b0ad-3e59-46c0-bd0d-d20c91c7514c,read,76b4733f-73b2-48e8-8fcb-629ac74d4992,1459793131000,145979314000
399a8da8-adb3-4e88-abc0-a0423def8328,read,aab1f9a1-5292-4b7b-8882-12a2342ad625,1459766771000,145976678600
85a17ff4-04ab-4d03-8209-8f1c189c628f,read,9896b547-a712-4d79-ba13-c7ee6ff55397,1459768393000,145976874500
57609403-d173-47a4-8f40-5d099eed5922,read,4185e345-eacb-409c-a6e5-9f688b76f8dd,1459761821000,145976185700
7b778975-d349-48b8-9492-f4dbdc452d94,read,1d628385-6c27-43d0-a1b1-ace61bd8397e,1459765700000,145976606100
f67a5876-3264-4e83-a796-09c55bdd05b4,read,bd3f68f3-adb0-42fb-98b2-ec944bde691a,1459792817000,145979291900
4d0d0d32-2ff4-5e01-91f8-2ac71bce6294,read,61ff0ee6-1532-4fa5-aac7-660ea9e8d7ba,1459731782000,145973187000
1cc44da5-49f2-4064-8577-92a2ded28c56,read,09db2610-b02b-4929-bdbf-711ddcd85b7c,1459781744000,145978181300
08ce19ec-e132-43ad-8af0-6b27f7cef130,read,214b10cb-6f01-46cf-9bd9-da7d8a8571cd,1459749456000,145974965900
71d315d0-8d76-5742-8862-b9d1ed9ac0e2,read,00b66b5f-ee08-4c4e-b765-75a9512a97bb,1459754494000,145975522500
b62765d9-5a44-4366-8a4e-2912d6060c7d,read,a55cf87e-aa18-49ac-9241-966ac7baa772,1459813567000,145981439500
ec62b557-1693-4370-b5e0-f4bfcecc7810,read,9e660154-cd89-408c-aa62-249847048851,1459728741000,145972903600
001d0c88-abed-4472-a137-bf664a92d44d,read,0cc3c63c-58f8-45f1-9557-9e0ac0fabd12,1459748758000,145974905800
257eb848-f7d3-4c21-9412-b28faede0b44,read,b4c0bc83-61a2-4f2a-a27b-ac3cee1d23b6,1459806895000,145980716600
ac7bc4ab-3232-4adf-8c9f-49a4d5fe69d9,read,21c23903-8a94-4567-a72e-1f8d845e52a9,1459797476000,145979751200
975646ad-6be0-5aec-a803-4cd52601a84b,read,49d4759c-b34b-4c92-8b92-fdf4e958c496,1459771309000,145977131500
e46ed12f-bde2-4553-976e-739d8f02dc53,read,f44ca057-c95d-4b7a-b954-0576e8a2d316,1459812401000,145981241400
d2af04f6-ab8a-4ea4-a130-472b02d2f47b,read,059889d7-81eb-4a79-add6-4d23b37d9b1e,1459754757000,145975535200
5f2fca56-ce82-410d-9656-f2f084102620,read,a660c656-e9ac-439f-b105-02e0fc2c3cf2,1459733162000,145973401800
ca0b81bd-361d-40a3-8c3e-eaea3654cab7,read,31ef27f9-f2c7-40a6-9401-c60dc390b715,1459807101000,145980714700
a1d66b8c-4582-488e-9554-5c97cd2a22d1,read,bbf35e14-8ad2-4b77-a0a2-1177a4b1cee0,1459741461000,145974151400
8e0b386e-689b-42e4-acbe-6ee9f0f12dd6,read,5e5d5722-4b4f-42e2-bfaa-1772929af27d,1459800367000,145980065300
dbb80a31-aade-4d4b-9fa1-2d630af5051a,read,24949666-b16a-449b-a25f-34b4660624e7,1459765194000,145976538800
